V1 V2 V3
7 1 0
19 0 0
15 0 0
15 0 0
23 1 1
20 0 2
16 1 0
2 0 0
14 0 0
15 0 1
16 0 0
14 0 0
13 1 0
18 0 0
20 1 0
17 0 0
6 0 0
18 0 0
15 0 0
14 0 0
17 1 1
8 0 0
18 1 0
23 2 0
16 1 0
19 1 0
23 0 0
10 1 0
19 0 0
23 0 2
19 0 0
15 0 0
13 0 0
5 0 0
17 1 0
19 0 0
17 2 0
6 1 1
13 1 0
15 0 1
20 0 0
17 2 0
17 1 0
8 0 0
10 0 0
14 0 0
5 0 0
23 1 0
10 0 0
11 0 0
20 1 0
9 0 0
17 1 0
