V1 V2 V3
9 0 0
13 1 1
9 0 0
16 0 1
14 0 0
15 1 0
15 0 0
19 1 0
10 1 0
24 0 0
17 2 0
15 0 0
15 0 0
17 2 0
6 1 0
17 2 0
8 1 0
10 0 0
24 1 0
7 0 0
16 0 0
11 0 0
13 0 0
15 0 0
10 1 0
19 1 0
15 1 0
15 0 0
19 0 1
15 0 0
11 0 0
21 1 0
16 2 0
10 0 0
23 0 0
20 0 0
20 0 0
23 0 0
23 0 0
9 0 0
18 1 0
15 0 0
18 1 0
11 0 0
11 0 0
19 2 1
18 0 0
4 0 0
7 0 0
