V1 V2 V3
15 0 0
17 1 0
18 0 0
23 1 0
6 0 0
20 1 0
16 0 0
14 0 1
24 1 0
11 0 0
19 2 1
4 0 0
10 0 0
6 1 0
9 0 1
10 0 1
13 0 1
25 0 1
15 0 0
5 0 1
22 0 1
17 0 1
18 1 2
12 1 0
17 2 0
19 0 0
8 1 0
9 1 0
15 0 0
17 2 0
22 0 0
17 2 0
9 0 0
6 0 0
12 0 0
18 0 0
20 0 0
7 0 0
22 0 0
17 2 0
12 0 0
18 1 0
15 0 0
